LGA,Ward,Polling Unit Name
Sule-Tankarkar,Amanga,Amanga Pri. Sch. Amanga; Badage Pri. Sch/Badage; Danmodi Pri. Sch. Danmodi; Darare Pri. Sch. Darare; Maitsamiya Pri. Sch. Maitsamiya; Chiromawa Pri. Sch. Chiromawa; Kukawa Pri. Sch. Kukawa; Turawa Pri. Sch. Turawa; Togai Pri. Sch./Togai; Kurgun Pri. Sch. Kurgun; T/Jalko Pri. Sch. Togai Jalko; Yanyawai Pri. Sch. Yanyawai; D/Tarika Pri. Sch. Dukawa Tarika; S/Gandu Pri. Sch. Sarkin Gandu I; S/Gandu Pri. Sch. Sarkin Gandu II; Uban Dawaki Pri. Sch. Uban Dawaki; Santarbi Pri. Sch. Santarbi; Danadama Pri. Sch. Danadama; Chiromawa Pry Sch
Sule-Tankarkar,Dangwanki,Dadda Pri. Sch. Dadda; Dantuwo Pri. Sch. Dantuwo; K/Maidire Pri. Sch. Kuka Maidire; M/Kadir Pri. Sch. Malam Kadir; Maimazari Pri. Sch. Maimazari; Danbanki Pri. Sch. Danbanki I; Danbanki Pri. Sch. Danbanki II; Y. Margina Pri. Sch. Yarda Margina; Dangwanki Pri. Sch. Dangwanki; Tsaida Pri. Sch. Tsaida; Tiriki Pri Sch. Tiriki; Tayir Pri. Sch. Tayir; Dankira Pri. Sch. Dankira; Danmakama P. S/ Danmakama; Maikinta Pri. Sch. Maikinta; Mekekiya Pri. Sch. Mekekiya; G/Naiya Pri. Sch. Garin Naiya; Kandawa Pri. Sch. Kandawa; Dangwanki Pry Sch
Sule-Tankarkar,Danladi,Danladi Pri. Sch. Danladi I; Danladi Pri. Sch. Danladi II; Achauya Pri. Sch. Achauya I; Achauya Pri. Sch. Achauya II; Gangara Pri. Sch. Gangara; B/Sara Pri. Sch. Babbansara; Malam Bako Pri. Sch. Malam Bako I; Malam Bako Pri. Sch. Malam Bako II; S/Gari Pri. Sch. Sabon Gari; Gwadayi Pri. Sch. Gwadayi; Masama Pri. Sch. Masama; Tagwayen Kuka
Sule-Tankarkar,Danzomo,Danzomo Pri. Sch Danzomo I; Danzomo Pri. Sch Danzomo II; D/Gawa Gari Pri. Sch. D/Gawa Gari I; D/Gawa Gari Pri. Sch. D/Gawa; G/Madawaki Pri. Sch. Garin Madawaki; G/Ilah Pri. Sch. Garin Ilah; Z/Mashi Pri. Sch. Zurun Damashi; Kakudi Pri. Sch. Kakudi; G/Gari Pri. Sch. Gangara-Gari; Garin Galadima Pri. Sch. Garin Galadima; Danzomo Pry Sch Gabas
Sule-Tankarkar,Jeke,Jeke Pri. Sch. Jeke-Gabas; Jeke Pri. Sch. Jeke-Yamma; K/Jeke Pri. Sch. Kankaren-Jeke; S/Jeke Pri. Sch. Shabarun-Jeke; Hardo Umaru/Gidan Hardo Umaru; Lula Pri. Sch. Lula; G/Makeri Pri. Sch. Garin Makeri; Maizuwo Pri. Sch. Maizuwo I; Maizuwo Pri. Sch. Maizuwo II; Tsauni Pri. Sch. Tsauni; G/Madawaki Pri. Sch. Gari Madawaki; Maifaru Pri. Sch. Maifaru; Baruma Pri. Sch. Baruma; Gidan Hardo Isau/ Gidan Hardo/Sau
Sule-Tankarkar,Shabaru,Hammado Pri. Sch. Hammado; Gadalli Pri. Sch. Gadalli; Sansan Pri. Sch. Sansan; Jikai Pri. Sch. Jikai; Umarni Pri. Sch. Umarni; T/Shawa Pri. Sch. Turku Shawa; G/Baushe Pri. Sch. Garin Baushe; Hardo Naudi/Gidan Hardo Naudi; Shabaru Pri. Sch. Shabaru I; Shabaru Pri. Sch. Shabaru II; Hardo-Shiri/Gidan Hardo Shiri; Kyara Pri. Sch. Kyara; Turkushawa Pry Sch
Sule-Tankarkar,Sule-Tankarkar,"Asayaya Pri. Sch. Asayaya; D/Sarki Pri. Sch. Dadin Sarki; M/Babba Pri. Sch. Maimazari Babba; D/Lafiya Pri. Sch. Danlafiya; G/Ganji Pri. Sch. Garin Ganji; Gazangazan Pri. Sch. Gazan Gazan; Gwanda Gwaro Pri. Sch. Gwanda Gwaro; Almajiri Pri. Sch. Almajiri; Danyarda Pri. Sch. Danyarda; Modoji Pri. Sch. Modoji; Lageniya Pri. Sch. Adare/Lageniya; Sule Tankarkar Pri. Sch. Sule Tankarkar; Sule Arewa Pri. Sch. Sule Tankarkar; Sule Yamma Pri. Sch. Sule Tankarkar; Sule Kudu Pri. Sch. Sule Tankarkar I; Sule Kudu Pri. Sch. Sule Tankarkar II; Suntuma Village Head House-Suntuma; Tiri Village Head House-Tiri; Bango Pri. Sch. Bango; Adare Pry Sch Adare; Sule-Tankarkar Pry Sch, Sule Gabas"
Sule-Tankarkar,Takatsaba,Banaga Pri. Sch. Banaga; Maigaggafa Pri. Sch. Maigaggafa; Takatsaba Pri. Sch. Takatsaba; Burmanawa Pri. Sch. Burmanwa; Gidan Hardo Jauro/Gidan Hardo Jauro; Sharbi Pri. Sch. Sharbi; Nazau Pri. Sch. Nazau; G/Tamba Pri. Sch. Garin Tamba
Sule-Tankarkar,Yandamo,Baldi Pri. Sch. Baldi; Mailefe Pri. Sch. Mailefe; Chamiri Pri. Sch. Chamiri; Garin Hardo/Hardo Umaru; Chakindi-Kalgo Pri. Sch. Chakindi/Kalgo; Yandamo Pri. Sch. Yandamo I; Yandamo Pri. Sch. Yandamo II; Hardo Bawa/Gidan Hardo; Unguwar Liman/Unguwar Liman; Kaya Gari Pri. Sch. Kaya Gari; Gizo Dauda Pri. Sch. Gizo Daudu
Taura,Ajaura,Ajaura Yamma Pri. Sch. I; Ajaura Yamma Pri. Sch. II; Ajaura Arewa Pri. Sch.; Wayu Karama Pri. Sch.; Wayu Babba Gabas Pri. Sch.; Wayu Baba Yamma Pry Sch; Village Ground /Gidan Tudun Fulani; Kokoci Yadda Pri. Sch.; K/Dusu & K/Mallam Ali/ Village Square; Kokoci Maikasuwa Pri. Sch.; Bardo Yamma Pri. Sch.; Bardo Gabas Pri. Sch. I; Bardo Gabas Pri. Sch. II; Bardo Arewa Pri. Sch.; Nahuce Yamma Pri. Sch. I; Nahuce Yamma Pri. Sch. II; Nahuce Gabas Pri. Sch.; Village Head Ground / Domawa; Bichi Pri. Sch.
Taura,Chakwaikwaiwa,Chakwaikwaiwa Pri. Sch. I; Chakwaikwaiwa Pri. Sch. II; Mahoni Pri. Sch.; Village Head Ground /Gidan Kiliya; Village Head Ground/ Baranwa; Yanyanga Pri. Sch.; Dankaraye Pri Sch.; Zarga/Kauyen Zarga Pri. Sch.; Village Head Ground /Yanbukudu
Taura,Chukuto,Chukuto Pri. Sch.; Village Head Ground /Asayaya; Larabar Tira Pri. Sch.; Kukui/Gogori Pri. Sch.; Village Head Ground / Danzaina; Village Head Ground / Katarika; Bidawa Pri. Sch.; Village Head G/Buturanawa/Kemo; Kwajali Yamma Pri. Sch.; Kwajali Gabas Pri. Sch.; Tofar Kwajali Pri. Sch.; Village Head Ground /Akasan; Village Head Ground /Walawa; Kayar Gazara Pri. Sch.; Village Head Ground /Rafin Kanya
Taura,Gujungu,Gujungu Yamma/ Pri. Sch. I; Gujungu Yamma /Pri. Sch. II; Gujungu Gabas/ Pri. Sch. I; Gujungu Gabas /Pri. Sch. II; Gujungu Gabas /Pri. Sch. III; Gujungu Arewa/ Pri. Sch. I; Maizuwo/Pri. Sch.; Village Head Ground/; Idon Zakara /Pri. Sch.; Gujungu Arewa /Pry Sch II
Taura,Kwalam,Kwalam /Pri. Sch. I; Kwalam/ Pri. Sch. II; Kwalam Chiranci /Pri. Sch.; Kwalam / Pri. Sch.; Kwalam Limawa / Pri. Sch.; Chuwasu/Pri. Sch.; Koran Mato /Pri. Sch.; Gilima Yamma/ Pri. Sch. I; Gilima Gabas/Pri. Sch. I; Gilima Gabas /Pri. Sch. II; Village Head Ground /Dakawar Dinya; Village Head Ground /Bula; Village Head Ground / Dogon Marke; Village Head Ground Fulatan; Kaura Gilima Pri. Sch.; Vill. Head Ground /; Kwalam /Pry Sch
Taura,Majiya,Majiya Yamma /Primary School I; Majiya Yamma /Primary School II; Majiya Gabas /Primary School I; Majiya Gabas /Primary School II; Majiya Tasha /Primary School; Village Head Ground/ Rigar Atu; Village Head Ground/ Galadimawa; Village Head Ground /Tsagadu; Gurjawa /Primary School I; Gurjawa /Primary School II; Gurtawa /Primary School III; Nomi/Gambawa /Primary School; Village Head Ground/ ; Village Head Ground /
Taura,S/Garin Yaya,Sabon Gari Yaya /Primary School I; Sabon Gari Yaya /Primary School II; Sabon Gari Yaya Gabas /Primary School I; Sabon Gari Yaya Yamma /Primary School I; Sabon Gari Yaya Yamma /Primary School II; Sabon Gari Yaya Kudu /Primary School; Kundu/Kaugama /Primary School I; Kundu/Kaugama /Primary School II; Daurawa /Primary School; Kangal /Primary School; Lafiya /Primary School
Taura,Taura,Taura Special Pri. Sch. /Taura Arewa I; Taura Special Pri. Sch. /Taura Arewa II; Taura Special Pri. Sch. /Taura Arewa III; Taura Special Pri. Sch. /Taura Gabas I; Taura Special Pri. Sch. /Taura Gabas II; Taura Special Pri. Sch. / Taura Kudu; Malamawa Taura /Primary School I; Malamawa Taura /Primary School II; Village Head Ground /Kari-Tsalle; Abakura/Primary School I; Abakura /Primary School II
Yankwashi,Achilafiya,Dispensary/Achilafiya; Bandawa Pri. Sch./ Bandawa; Burji Primary School / Burji; Open Space/Darare; Open Space/Dumna; Durbe Pri. Sch./Durbe; Open/Kwarare; Unguwar Tudu
Yankwashi,Belas,Sada-Dan Baushe Pri. Sch./Sada Dan Bausshe; Open Space/Sada Dadi; Open Space/Dan Kari; Jallawa
Yankwashi,Dawan-Gawo,Dan Kama Primary School/ Dan Kama; Dawan Gawo Primary School/ Dawan Gawo; Murden Gangare; Open Space/Unguwar Magaji; Open Space/Murden Sama
Yankwashi,Gwarta,Gwarta Babba Pri. Sch./Gwarta Babba; Open Space/Gwarta Karama; Rauda Gabas/ Pri. Sch.; Open Space/Rauda Yan Gandu; Open Space/Rauda Lokon Dutse; Shadamai / Pri. Sch.; Open Space/Unguwar Arab; Open Space/Wailawo
Yankwashi,Gurjiya,Addani Abdu Pri. Sch./ Addani Abau; Open Space/Addanin Gabas; Jeka Fada Pri. Sch./ Jekafada; Kwarin Kalgo Pri. Sch./ Kwarin Kalgo; Open Space/Kwarin Fulani; Sabuwa Kudu Pri. Sch./Sabuwa Kudu; Open Space/ Sabuwa Arewa; Open Space/Zugum Fulani; Dole
Yankwashi,Karkarna,Karkarna Arewa /Primary School; Karkarna Gabas /Primary School; Karkarna Yamma /Primary School; Open Space/Rumawa; Open Space/Gindin Dutse
Yankwashi,Yankwashi,Jama'ar Mal. Hassan /Primary School; Yankwashi /Primary School; Open Space/Zoto; Zoto Fulani
Yankwashi,Zungumba,Dispensary/Unguwar Mal. Adamu; Open Space/Ya'R Chidau; Open Space/Zungumba
